V alpha_deg Tr h feas
13.000 2.00 49.2 63.388 1
13.000 2.00 59.0 73.215 1
13.000 2.00 68.8 83.043 1
13.000 2.00 78.7 92.870 1
13.000 2.00 88.5 102.697 1
13.000 2.00 98.3 112.525 1
13.000 2.00 108.2 122.352 1
13.000 2.00 118.0 132.179 1
13.000 3.00 0.0 16.721 1
13.000 3.00 9.8 26.541 1
13.000 3.00 19.7 36.361 1
13.000 3.00 29.5 46.181 1
13.000 3.00 39.3 56.001 1
13.000 3.00 49.2 65.821 1
13.000 3.00 59.0 75.641 1
13.000 3.00 68.8 85.460 1
13.000 3.00 78.7 95.280 1
13.000 3.00 88.5 105.100 1
13.000 3.00 98.3 114.920 1
13.000 3.00 108.2 124.740 1
13.000 3.00 118.0 134.560 1
13.000 4.00 0.0 19.192 0
13.000 4.00 9.8 29.001 0
13.000 4.00 19.7 38.810 1
13.000 4.00 29.5 48.620 1
13.000 4.00 39.3 58.429 1
13.000 4.00 49.2 68.238 1
13.000 4.00 59.0 78.048 1
13.000 4.00 68.8 87.857 1
13.000 4.00 78.7 97.667 1
13.000 4.00 88.5 107.476 1
13.000 4.00 98.3 117.285 1
13.000 4.00 108.2 127.095 1
13.000 4.00 118.0 136.904 1
13.000 5.00 0.0 21.662 0
13.000 5.00 9.8 31.458 0
13.000 5.00 19.7 41.253 0
13.000 5.00 29.5 51.049 1
13.000 5.00 39.3 60.845 1
13.000 5.00 49.2 70.641 1
13.000 5.00 59.0 80.437 1
13.000 5.00 68.8 90.233 1
13.000 5.00 78.7 100.029 1
13.000 5.00 88.5 109.825 1
13.000 5.00 98.3 119.621 1
13.000 5.00 108.2 129.417 1
13.000 5.00 118.0 139.213 1
13.500 -10.00 0.0 -30.356 0
13.500 -10.00 9.8 -20.672 0
13.500 -10.00 19.7 -10.988 0
13.500 -10.00 29.5 -1.304 0
13.500 -10.00 39.3 8.380 0
13.500 -10.00 49.2 18.064 1
13.500 -10.00 59.0 27.748 1
13.500 -10.00 68.8 37.432 1
13.500 -10.00 78.7 47.116 1
13.500 -10.00 88.5 56.800 1
13.500 -10.00 98.3 66.484 1
13.500 -10.00 108.2 76.168 1
13.500 -10.00 118.0 85.852 1
13.500 -9.00 0.0 -25.916 0
13.500 -9.00 9.8 -16.204 0
13.500 -9.00 19.7 -6.491 0
13.500 -9.00 29.5 3.221 0
13.500 -9.00 39.3 12.933 1
13.500 -9.00 49.2 22.645 1
13.500 -9.00 59.0 32.358 1
13.500 -9.00 68.8 42.070 1
13.500 -9.00 78.7 51.782 1
13.500 -9.00 88.5 61.494 1
13.500 -9.00 98.3 71.207 1
13.500 -9.00 108.2 80.919 1
13.500 -9.00 118.0 90.631 1
13.500 -8.00 0.0 -21.476 0
13.500 -8.00 9.8 -11.739 0
13.500 -8.00 19.7 -2.001 0
13.500 -8.00 29.5 7.737 0
13.500 -8.00 39.3 17.474 1
13.500 -8.00 49.2 27.212 1
13.500 -8.00 59.0 36.949 1
13.500 -8.00 68.8 46.687 1
13.500 -8.00 78.7 56.425 1
13.500 -8.00 88.5 66.162 1
13.500 -8.00 98.3 75.900 1
13.500 -8.00 108.2 85.638 1
13.500 -8.00 118.0 95.375 1
13.500 -7.00 0.0 -17.037 0
13.500 -7.00 9.8 -7.277 0
13.500 -7.00 19.7 2.483 0
13.500 -7.00 29.5 12.243 1
13.500 -7.00 39.3 22.003 1
13.500 -7.00 49.2 31.763 1
13.500 -7.00 59.0 41.523 1
13.500 -7.00 68.8 51.284 1
13.500 -7.00 78.7 61.044 1
13.500 -7.00 88.5 70.804 1
13.500 -7.00 98.3 80.564 1
13.500 -7.00 108.2 90.324 1
13.500 -7.00 118.0 100.084 1
13.500 -6.00 0.0 -12.597 0
13.500 -6.00 9.8 -2.818 0
13.500 -6.00 19.7 6.962 0
13.500 -6.00 29.5 16.741 1
13.500 -6.00 39.3 26.521 1
13.500 -6.00 49.2 36.300 1
13.500 -6.00 59.0 46.080 1
13.500 -6.00 68.8 55.859 1
13.500 -6.00 78.7 65.639 1
13.500 -6.00 88.5 75.418 1
13.500 -6.00 98.3 85.198 1
13.500 -6.00 108.2 94.977 1
13.500 -6.00 118.0 104.756 1
13.500 -5.00 0.0 -8.157 0
13.500 -5.00 9.8 1.638 0
13.500 -5.00 19.7 11.434 1
13.500 -5.00 29.5 21.230 1
13.500 -5.00 39.3 31.026 1
13.500 -5.00 49.2 40.822 1
13.500 -5.00 59.0 50.618 1
13.500 -5.00 68.8 60.414 1
13.500 -5.00 78.7 70.210 1
13.500 -5.00 88.5 80.006 1
13.500 -5.00 98.3 89.802 1
13.500 -5.00 108.2 99.598 1
13.500 -5.00 118.0 109.393 1
13.500 -4.00 0.0 -3.718 0
13.500 -4.00 9.8 6.091 0
13.500 -4.00 19.7 15.901 1
13.500 -4.00 29.5 25.710 1
13.500 -4.00 39.3 35.520 1
13.500 -4.00 49.2 45.329 1
13.500 -4.00 59.0 55.138 1
13.500 -4.00 68.8 64.948 1
13.500 -4.00 78.7 74.757 1
13.500 -4.00 88.5 84.567 1
13.500 -4.00 98.3 94.376 1
13.500 -4.00 108.2 104.185 1
13.500 -4.00 118.0 113.995 1
13.500 -3.00 0.0 0.722 0
13.500 -3.00 9.8 10.542 1
13.500 -3.00 19.7 20.361 1
13.500 -3.00 29.5 30.181 1
13.500 -3.00 39.3 40.001 1
13.500 -3.00 49.2 49.821 1
13.500 -3.00 59.0 59.641 1
13.500 -3.00 68.8 69.461 1
13.500 -3.00 78.7 79.281 1
13.500 -3.00 88.5 89.100 1
13.500 -3.00 98.3 98.920 1
13.500 -3.00 108.2 108.740 1
13.500 -3.00 118.0 118.560 1
13.500 -2.00 0.0 5.161 0
13.500 -2.00 9.8 14.989 1
13.500 -2.00 19.7 24.816 1
13.500 -2.00 29.5 34.643 1
13.500 -2.00 39.3 44.471 1
13.500 -2.00 49.2 54.298 1
13.500 -2.00 59.0 64.125 1
13.500 -2.00 68.8 73.953 1
13.500 -2.00 78.7 83.780 1
13.500 -2.00 88.5 93.607 1
13.500 -2.00 98.3 103.435 1
13.500 -2.00 108.2 113.262 1
13.500 -2.00 118.0 123.089 1
13.500 -1.00 0.0 9.601 1
13.500 -1.00 9.8 19.433 1
13.500 -1.00 19.7 29.265 1
13.500 -1.00 29.5 39.096 1
13.500 -1.00 39.3 48.928 1
13.500 -1.00 49.2 58.760 1
13.500 -1.00 59.0 68.592 1
13.500 -1.00 68.8 78.424 1
13.500 -1.00 78.7 88.256 1
13.500 -1.00 88.5 98.087 1
13.500 -1.00 98.3 107.919 1
13.500 -1.00 108.2 117.751 1
13.500 -1.00 118.0 127.583 1
13.500 0.00 0.0 14.041 1
13.500 0.00 9.8 23.874 1
13.500 0.00 19.7 33.707 1
13.500 0.00 29.5 43.541 1
13.500 0.00 39.3 53.374 1
13.500 0.00 49.2 63.207 1
13.500 0.00 59.0 73.041 1
13.500 0.00 68.8 82.874 1
13.500 0.00 78.7 92.707 1
13.500 0.00 88.5 102.541 1
13.500 0.00 98.3 112.374 1
13.500 0.00 108.2 122.207 1
13.500 0.00 118.0 132.041 1
13.500 1.00 0.0 16.704 1
13.500 1.00 9.8 26.536 1
13.500 1.00 19.7 36.368 1
13.500 1.00 29.5 46.200 1
13.500 1.00 39.3 56.032 1
13.500 1.00 49.2 65.864 1
13.500 1.00 59.0 75.695 1
13.500 1.00 68.8 85.527 1
13.500 1.00 78.7 95.359 1
13.500 1.00 88.5 105.191 1
13.500 1.00 98.3 115.023 1
13.500 1.00 108.2 124.855 1
13.500 1.00 118.0 134.686 1
13.500 2.00 0.0 19.368 1
13.500 2.00 9.8 29.195 1
13.500 2.00 19.7 39.023 1
13.500 2.00 29.5 48.850 1
13.500 2.00 39.3 58.678 1
13.500 2.00 49.2 68.505 1
13.500 2.00 59.0 78.332 1
13.500 2.00 68.8 88.160 1
13.500 2.00 78.7 97.987 1
13.500 2.00 88.5 107.814 1
13.500 2.00 98.3 117.642 1
13.500 2.00 108.2 127.469 1
13.500 2.00 118.0 137.296 1
13.500 3.00 0.0 22.032 1
13.500 3.00 9.8 31.852 1
13.500 3.00 19.7 41.672 1
13.500 3.00 29.5 51.491 1
13.500 3.00 39.3 61.311 1
13.500 3.00 49.2 71.131 1
13.500 3.00 59.0 80.951 1
13.500 3.00 68.8 90.771 1
13.500 3.00 78.7 100.591 1
13.500 3.00 88.5 110.411 1
13.500 3.00 98.3 120.230 1
13.500 3.00 108.2 130.050 1
13.500 3.00 118.0 139.870 1
13.500 4.00 0.0 24.696 0
13.500 4.00 9.8 34.505 1
13.500 4.00 19.7 44.314 1
13.500 4.00 29.5 54.124 1
13.500 4.00 39.3 63.933 1
13.500 4.00 49.2 73.743 1
13.500 4.00 59.0 83.552 1
13.500 4.00 68.8 93.361 1
13.500 4.00 78.7 103.171 1
13.500 4.00 88.5 112.980 1
13.500 4.00 98.3 122.789 1
13.500 4.00 108.2 132.599 1
13.500 4.00 118.0 142.408 1
13.500 5.00 0.0 27.359 0
13.500 5.00 9.8 37.155 0
13.500 5.00 19.7 46.951 1
13.500 5.00 29.5 56.747 1
13.500 5.00 39.3 66.543 1
13.500 5.00 49.2 76.339 1
13.500 5.00 59.0 86.135 1
13.500 5.00 68.8 95.931 1
13.500 5.00 78.7 105.727 1
13.500 5.00 88.5 115.523 1
13.500 5.00 98.3 125.319 1
13.500 5.00 108.2 135.114 1
13.500 5.00 118.0 144.910 1
14.000 -10.00 0.0 -28.797 0
14.000 -10.00 9.8 -19.113 0
14.000 -10.00 19.7 -9.429 0
14.000 -10.00 29.5 0.255 0
14.000 -10.00 39.3 9.939 0
14.000 -10.00 49.2 19.623 1
14.000 -10.00 59.0 29.307 1
14.000 -10.00 68.8 38.990 1
14.000 -10.00 78.7 48.674 1
14.000 -10.00 88.5 58.358 1
14.000 -10.00 98.3 68.042 1
14.000 -10.00 108.2 77.726 1
14.000 -10.00 118.0 87.410 1
14.000 -9.00 0.0 -24.023 0
14.000 -9.00 9.8 -14.310 0
14.000 -9.00 19.7 -4.598 0
14.000 -9.00 29.5 5.114 0
14.000 -9.00 39.3 14.826 1
14.000 -9.00 49.2 24.539 1
14.000 -9.00 59.0 34.251 1
14.000 -9.00 68.8 43.963 1
14.000 -9.00 78.7 53.676 1
14.000 -9.00 88.5 63.388 1
14.000 -9.00 98.3 73.100 1
14.000 -9.00 108.2 82.812 1
14.000 -9.00 118.0 92.525 1
14.000 -8.00 0.0 -19.248 0
14.000 -8.00 9.8 -9.510 0
14.000 -8.00 19.7 0.227 0
14.000 -8.00 29.5 9.965 0
14.000 -8.00 39.3 19.703 1
14.000 -8.00 49.2 29.440 1
14.000 -8.00 59.0 39.178 1
14.000 -8.00 68.8 48.915 1
14.000 -8.00 78.7 58.653 1
14.000 -8.00 88.5 68.391 1
14.000 -8.00 98.3 78.128 1
14.000 -8.00 108.2 87.866 1
14.000 -8.00 118.0 97.604 1
14.000 -7.00 0.0 -14.473 0
14.000 -7.00 9.8 -4.713 0
14.000 -7.00 19.7 5.047 0
14.000 -7.00 29.5 14.807 1
14.000 -7.00 39.3 24.567 1
14.000 -7.00 49.2 34.327 1
14.000 -7.00 59.0 44.087 1
14.000 -7.00 68.8 53.847 1
14.000 -7.00 78.7 63.607 1
14.000 -7.00 88.5 73.367 1
14.000 -7.00 98.3 83.127 1
14.000 -7.00 108.2 92.887 1
14.000 -7.00 118.0 102.647 1
14.000 -6.00 0.0 -9.699 0
14.000 -6.00 9.8 0.081 0
14.000 -6.00 19.7 9.860 1
14.000 -6.00 29.5 19.640 1
14.000 -6.00 39.3 29.419 1
14.000 -6.00 49.2 39.198 1
14.000 -6.00 59.0 48.978 1
14.000 -6.00 68.8 58.757 1
14.000 -6.00 78.7 68.537 1
14.000 -6.00 88.5 78.316 1
14.000 -6.00 98.3 88.096 1
14.000 -6.00 108.2 97.875 1
14.000 -6.00 118.0 107.655 1
14.000 -5.00 0.0 -4.924 0
14.000 -5.00 9.8 4.872 0
14.000 -5.00 19.7 14.668 1
14.000 -5.00 29.5 24.463 1
14.000 -5.00 39.3 34.259 1
14.000 -5.00 49.2 44.055 1
14.000 -5.00 59.0 53.851 1
14.000 -5.00 68.8 63.647 1
14.000 -5.00 78.7 73.443 1
14.000 -5.00 88.5 83.239 1
14.000 -5.00 98.3 93.035 1
14.000 -5.00 108.2 102.831 1
14.000 -5.00 118.0 112.627 1
14.000 -4.00 0.0 -0.150 0
14.000 -4.00 9.8 9.660 0
14.000 -4.00 19.7 19.469 1
14.000 -4.00 29.5 29.278 1
14.000 -4.00 39.3 39.088 1
14.000 -4.00 49.2 48.897 1
14.000 -4.00 59.0 58.707 1
14.000 -4.00 68.8 68.516 1
14.000 -4.00 78.7 78.325 1
14.000 -4.00 88.5 88.135 1
14.000 -4.00 98.3 97.944 1
14.000 -4.00 108.2 107.753 1
14.000 -4.00 118.0 117.563 1
14.000 -3.00 0.0 4.625 0
14.000 -3.00 9.8 14.445 1
14.000 -3.00 19.7 24.265 1
14.000 -3.00 29.5 34.084 1
14.000 -3.00 39.3 43.904 1
14.000 -3.00 49.2 53.724 1
14.000 -3.00 59.0 63.544 1
14.000 -3.00 68.8 73.364 1
14.000 -3.00 78.7 83.184 1
14.000 -3.00 88.5 93.004 1
14.000 -3.00 98.3 102.823 1
14.000 -3.00 108.2 112.643 1
14.000 -3.00 118.0 122.463 1
14.000 -2.00 0.0 9.399 0
14.000 -2.00 9.8 19.227 1
14.000 -2.00 19.7 29.054 1
14.000 -2.00 29.5 38.881 1
14.000 -2.00 39.3 48.709 1
14.000 -2.00 49.2 58.536 1
14.000 -2.00 59.0 68.363 1
14.000 -2.00 68.8 78.191 1
14.000 -2.00 78.7 88.018 1
14.000 -2.00 88.5 97.845 1
14.000 -2.00 98.3 107.673 1
14.000 -2.00 108.2 117.500 1
14.000 -2.00 118.0 127.328 1
14.000 -1.00 0.0 14.174 1
14.000 -1.00 9.8 24.006 1
14.000 -1.00 19.7 33.838 1
14.000 -1.00 29.5 43.669 1
14.000 -1.00 39.3 53.501 1
14.000 -1.00 49.2 63.333 1
14.000 -1.00 59.0 73.165 1
14.000 -1.00 68.8 82.997 1
14.000 -1.00 78.7 92.829 1
14.000 -1.00 88.5 102.660 1
14.000 -1.00 98.3 112.492 1
14.000 -1.00 108.2 122.324 1
14.000 -1.00 118.0 132.156 1
14.000 0.00 0.0 18.949 1
14.000 0.00 9.8 28.782 1
14.000 0.00 19.7 38.615 1
14.000 0.00 29.5 48.449 1
14.000 0.00 39.3 58.282 1
14.000 0.00 49.2 68.115 1
14.000 0.00 59.0 77.949 1
14.000 0.00 68.8 87.782 1
14.000 0.00 78.7 97.615 1
14.000 0.00 88.5 107.449 1
14.000 0.00 98.3 117.282 1
14.000 0.00 108.2 127.115 1
14.000 0.00 118.0 136.949 1
14.000 1.00 0.0 21.813 1
14.000 1.00 9.8 31.645 1
14.000 1.00 19.7 41.477 1
14.000 1.00 29.5 51.309 1
14.000 1.00 39.3 61.141 1
14.000 1.00 49.2 70.972 1
14.000 1.00 59.0 80.804 1
14.000 1.00 68.8 90.636 1
14.000 1.00 78.7 100.468 1
14.000 1.00 88.5 110.300 1
14.000 1.00 98.3 120.132 1
14.000 1.00 108.2 129.963 1
14.000 1.00 118.0 139.795 1
14.000 2.00 0.0 24.678 1
14.000 2.00 9.8 34.505 1
14.000 2.00 19.7 44.333 1
14.000 2.00 29.5 54.160 1
14.000 2.00 39.3 63.987 1
14.000 2.00 49.2 73.815 1
14.000 2.00 59.0 83.642 1
14.000 2.00 68.8 93.469 1
14.000 2.00 78.7 103.297 1
14.000 2.00 88.5 113.124 1
14.000 2.00 98.3 122.951 1
14.000 2.00 108.2 132.779 1
14.000 2.00 118.0 142.606 1
14.000 3.00 0.0 27.543 1
14.000 3.00 9.8 37.363 1
14.000 3.00 19.7 47.182 1
14.000 3.00 29.5 57.002 1
14.000 3.00 39.3 66.822 1
14.000 3.00 49.2 76.642 1
14.000 3.00 59.0 86.462 1
14.000 3.00 68.8 96.282 1
14.000 3.00 78.7 106.102 1
14.000 3.00 88.5 115.921 1
14.000 3.00 98.3 125.741 1
14.000 3.00 108.2 135.561 1
14.000 3.00 118.0 145.381 1
14.000 4.00 0.0 30.407 0
14.000 4.00 9.8 40.217 1
14.000 4.00 19.7 50.026 1
14.000 4.00 29.5 59.836 1
14.000 4.00 39.3 69.645 1
14.000 4.00 49.2 79.454 1
14.000 4.00 59.0 89.264 1
14.000 4.00 68.8 99.073 1
14.000 4.00 78.7 108.883 1
14.000 4.00 88.5 118.692 1
14.000 4.00 98.3 128.501 1
14.000 4.00 108.2 138.311 1
14.000 4.00 118.0 148.120 1
14.000 5.00 0.0 33.272 0
14.000 5.00 9.8 43.068 0
14.000 5.00 19.7 52.864 1
14.000 5.00 29.5 62.660 1
14.000 5.00 39.3 72.456 1
14.000 5.00 49.2 82.252 1
14.000 5.00 59.0 92.048 1
14.000 5.00 68.8 101.844 1
14.000 5.00 78.7 111.640 1
14.000 5.00 88.5 121.435 1
14.000 5.00 98.3 131.231 1
14.000 5.00 108.2 141.027 1
14.000 5.00 118.0 150.823 1
14.500 -10.00 0.0 -27.182 0
14.500 -10.00 9.8 -17.498 0
14.500 -10.00 19.7 -7.814 0
14.500 -10.00 29.5 1.870 0
14.500 -10.00 39.3 11.554 0
14.500 -10.00 49.2 21.238 1
14.500 -10.00 59.0 30.922 1
14.500 -10.00 68.8 40.606 1
14.500 -10.00 78.7 50.290 1
14.500 -10.00 88.5 59.973 1
14.500 -10.00 98.3 69.657 1
14.500 -10.00 108.2 79.341 1
14.500 -10.00 118.0 89.025 1
14.500 -9.00 0.0 -22.060 0
14.500 -9.00 9.8 -12.348 0
14.500 -9.00 19.7 -2.636 0
14.500 -9.00 29.5 7.076 0
14.500 -9.00 39.3 16.789 1
14.500 -9.00 49.2 26.501 1
14.500 -9.00 59.0 36.213 1
14.500 -9.00 68.8 45.926 1
14.500 -9.00 78.7 55.638 1
14.500 -9.00 88.5 65.350 1
14.500 -9.00 98.3 75.062 1
14.500 -9.00 108.2 84.775 1
14.500 -9.00 118.0 94.487 1
14.500 -8.00 0.0 -16.939 0
14.500 -8.00 9.8 -7.201 0
14.500 -8.00 19.7 2.537 0
14.500 -8.00 29.5 12.274 1
14.500 -8.00 39.3 22.012 1
14.500 -8.00 49.2 31.750 1
14.500 -8.00 59.0 41.487 1
14.500 -8.00 68.8 51.225 1
14.500 -8.00 78.7 60.962 1
14.500 -8.00 88.5 70.700 1
14.500 -8.00 98.3 80.438 1
14.500 -8.00 108.2 90.175 1
14.500 -8.00 118.0 99.913 1
14.500 -7.00 0.0 -11.817 0
14.500 -7.00 9.8 -2.057 0
14.500 -7.00 19.7 7.703 0
14.500 -7.00 29.5 17.463 1
14.500 -7.00 39.3 27.223 1
14.500 -7.00 49.2 36.983 1
14.500 -7.00 59.0 46.743 1
14.500 -7.00 68.8 56.503 1
14.500 -7.00 78.7 66.263 1
14.500 -7.00 88.5 76.023 1
14.500 -7.00 98.3 85.783 1
14.500 -7.00 108.2 95.543 1
14.500 -7.00 118.0 105.304 1
14.500 -6.00 0.0 -6.695 0
14.500 -6.00 9.8 3.084 0
14.500 -6.00 19.7 12.864 1
14.500 -6.00 29.5 22.643 1
14.500 -6.00 39.3 32.423 1
14.500 -6.00 49.2 42.202 1
14.500 -6.00 59.0 51.982 1
14.500 -6.00 68.8 61.761 1
14.500 -6.00 78.7 71.540 1
14.500 -6.00 88.5 81.320 1
14.500 -6.00 98.3 91.099 1
14.500 -6.00 108.2 100.879 1
14.500 -6.00 118.0 110.658 1
14.500 -5.00 0.0 -1.574 0
14.500 -5.00 9.8 8.222 0
14.500 -5.00 19.7 18.018 1
14.500 -5.00 29.5 27.814 1
14.500 -5.00 39.3 37.610 1
14.500 -5.00 49.2 47.406 1
14.500 -5.00 59.0 57.202 1
14.500 -5.00 68.8 66.998 1
14.500 -5.00 78.7 76.794 1
14.500 -5.00 88.5 86.590 1
14.500 -5.00 98.3 96.386 1
14.500 -5.00 108.2 106.182 1
14.500 -5.00 118.0 115.977 1
14.500 -4.00 0.0 3.548 0
14.500 -4.00 9.8 13.358 1
14.500 -4.00 19.7 23.167 1
14.500 -4.00 29.5 32.976 1
14.500 -4.00 39.3 42.786 1
14.500 -4.00 49.2 52.595 1
14.500 -4.00 59.0 62.404 1
14.500 -4.00 68.8 72.214 1
14.500 -4.00 78.7 82.023 1
14.500 -4.00 88.5 91.833 1
14.500 -4.00 98.3 101.642 1
14.500 -4.00 108.2 111.451 1
14.500 -4.00 118.0 121.261 1
14.500 -3.00 0.0 8.670 0
14.500 -3.00 9.8 18.490 1
14.500 -3.00 19.7 28.310 1
14.500 -3.00 29.5 38.129 1
14.500 -3.00 39.3 47.949 1
14.500 -3.00 49.2 57.769 1
14.500 -3.00 59.0 67.589 1
14.500 -3.00 68.8 77.409 1
14.500 -3.00 78.7 87.229 1
14.500 -3.00 88.5 97.049 1
14.500 -3.00 98.3 106.868 1
14.500 -3.00 108.2 116.688 1
14.500 -3.00 118.0 126.508 1
14.500 -2.00 0.0 13.792 1
14.500 -2.00 9.8 23.619 1
14.500 -2.00 19.7 33.446 1
14.500 -2.00 29.5 43.274 1
14.500 -2.00 39.3 53.101 1
14.500 -2.00 49.2 62.928 1
14.500 -2.00 59.0 72.756 1
14.500 -2.00 68.8 82.583 1
14.500 -2.00 78.7 92.410 1
14.500 -2.00 88.5 102.238 1
14.500 -2.00 98.3 112.065 1
14.500 -2.00 108.2 121.892 1
14.500 -2.00 118.0 131.720 1
14.500 -1.00 0.0 18.913 1
14.500 -1.00 9.8 28.745 1
14.500 -1.00 19.7 38.577 1
14.500 -1.00 29.5 48.409 1
14.500 -1.00 39.3 58.241 1
14.500 -1.00 49.2 68.072 1
14.500 -1.00 59.0 77.904 1
14.500 -1.00 68.8 87.736 1
14.500 -1.00 78.7 97.568 1
14.500 -1.00 88.5 107.400 1
14.500 -1.00 98.3 117.232 1
14.500 -1.00 108.2 127.063 1
14.500 -1.00 118.0 136.895 1
14.500 0.00 0.0 24.035 1
14.500 0.00 9.8 33.868 1
14.500 0.00 19.7 43.702 1
14.500 0.00 29.5 53.535 1
14.500 0.00 39.3 63.368 1
14.500 0.00 49.2 73.202 1
14.500 0.00 59.0 83.035 1
14.500 0.00 68.8 92.868 1
14.500 0.00 78.7 102.702 1
14.500 0.00 88.5 112.535 1
14.500 0.00 98.3 122.368 1
14.500 0.00 108.2 132.202 1
14.500 0.00 118.0 142.035 1
14.500 1.00 0.0 27.108 1
14.500 1.00 9.8 36.940 1
14.500 1.00 19.7 46.772 1
14.500 1.00 29.5 56.603 1
14.500 1.00 39.3 66.435 1
14.500 1.00 49.2 76.267 1
14.500 1.00 59.0 86.099 1
14.500 1.00 68.8 95.931 1
14.500 1.00 78.7 105.763 1
14.500 1.00 88.5 115.594 1
14.500 1.00 98.3 125.426 1
14.500 1.00 108.2 135.258 1
14.500 1.00 118.0 145.090 1
14.500 2.00 0.0 30.181 1
14.500 2.00 9.8 40.008 1
14.500 2.00 19.7 49.836 1
14.500 2.00 29.5 59.663 1
14.500 2.00 39.3 69.490 1
14.500 2.00 49.2 79.318 1
14.500 2.00 59.0 89.145 1
14.500 2.00 68.8 98.972 1
14.500 2.00 78.7 108.800 1
14.500 2.00 88.5 118.627 1
14.500 2.00 98.3 128.454 1
14.500 2.00 108.2 138.282 1
14.500 2.00 118.0 148.109 1
14.500 3.00 0.0 33.254 1
14.500 3.00 9.8 43.074 1
14.500 3.00 19.7 52.894 1
14.500 3.00 29.5 62.714 1
14.500 3.00 39.3 72.533 1
14.500 3.00 49.2 82.353 1
14.500 3.00 59.0 92.173 1
14.500 3.00 68.8 101.993 1
14.500 3.00 78.7 111.813 1
14.500 3.00 88.5 121.633 1
14.500 3.00 98.3 131.453 1
14.500 3.00 108.2 141.272 1
14.500 3.00 118.0 151.092 1
14.500 4.00 0.0 36.327 1
14.500 4.00 9.8 46.136 1
14.500 4.00 19.7 55.946 1
14.500 4.00 29.5 65.755 1
14.500 4.00 39.3 75.565 1
14.500 4.00 49.2 85.374 1
14.500 4.00 59.0 95.183 1
14.500 4.00 68.8 104.993 1
14.500 4.00 78.7 114.802 1
14.500 4.00 88.5 124.611 1
14.500 4.00 98.3 134.421 1
14.500 4.00 108.2 144.230 1
14.500 4.00 118.0 154.040 1
14.500 5.00 0.0 39.400 0
14.500 5.00 9.8 49.196 0
14.500 5.00 19.7 58.992 1
14.500 5.00 29.5 68.788 1
14.500 5.00 39.3 78.584 1
14.500 5.00 49.2 88.380 1
14.500 5.00 59.0 98.176 1
14.500 5.00 68.8 107.971 1
14.500 5.00 78.7 117.767 1
14.500 5.00 88.5 127.563 1
14.500 5.00 98.3 137.359 1
14.500 5.00 108.2 147.155 1
14.500 5.00 118.0 156.951 1
15.000 -10.00 0.0 -25.510 0
15.000 -10.00 9.8 -15.826 0
15.000 -10.00 19.7 -6.142 0
15.000 -10.00 29.5 3.542 0
15.000 -10.00 39.3 13.226 0
15.000 -10.00 49.2 22.909 1
15.000 -10.00 59.0 32.593 1
15.000 -10.00 68.8 42.277 1
15.000 -10.00 78.7 51.961 1
15.000 -10.00 88.5 61.645 1
15.000 -10.00 98.3 71.329 1
15.000 -10.00 108.2 81.013 1
15.000 -10.00 118.0 90.697 1
15.000 -9.00 0.0 -20.029 0
15.000 -9.00 9.8 -10.317 0
15.000 -9.00 19.7 -0.605 0
15.000 -9.00 29.5 9.108 0
15.000 -9.00 39.3 18.820 1
15.000 -9.00 49.2 28.532 1
15.000 -9.00 59.0 38.244 1
15.000 -9.00 68.8 47.957 1
15.000 -9.00 78.7 57.669 1
15.000 -9.00 88.5 67.381 1
15.000 -9.00 98.3 77.093 1
15.000 -9.00 108.2 86.806 1
15.000 -9.00 118.0 96.518 1
15.000 -8.00 0.0 -14.548 0
15.000 -8.00 9.8 -4.811 0
15.000 -8.00 19.7 4.927 0
15.000 -8.00 29.5 14.665 1
15.000 -8.00 39.3 24.402 1
15.000 -8.00 49.2 34.140 1
15.000 -8.00 59.0 43.878 1
15.000 -8.00 68.8 53.615 1
15.000 -8.00 78.7 63.353 1
15.000 -8.00 88.5 73.090 1
15.000 -8.00 98.3 82.828 1
15.000 -8.00 108.2 92.566 1
15.000 -8.00 118.0 102.303 1
15.000 -7.00 0.0 -9.067 0
15.000 -7.00 9.8 0.693 0
15.000 -7.00 19.7 10.453 0
15.000 -7.00 29.5 20.213 1
15.000 -7.00 39.3 29.973 1
15.000 -7.00 49.2 39.733 1
15.000 -7.00 59.0 49.493 1
15.000 -7.00 68.8 59.253 1
15.000 -7.00 78.7 69.013 1
15.000 -7.00 88.5 78.773 1
15.000 -7.00 98.3 88.533 1
15.000 -7.00 108.2 98.293 1
15.000 -7.00 118.0 108.053 1
15.000 -6.00 0.0 -3.586 0
15.000 -6.00 9.8 6.193 0
15.000 -6.00 19.7 15.973 1
15.000 -6.00 29.5 25.752 1
15.000 -6.00 39.3 35.532 1
15.000 -6.00 49.2 45.311 1
15.000 -6.00 59.0 55.091 1
15.000 -6.00 68.8 64.870 1
15.000 -6.00 78.7 74.650 1
15.000 -6.00 88.5 84.429 1
15.000 -6.00 98.3 94.208 1
15.000 -6.00 108.2 103.988 1
15.000 -6.00 118.0 113.767 1
15.000 -5.00 0.0 1.895 0
15.000 -5.00 9.8 11.691 0
15.000 -5.00 19.7 21.487 1
15.000 -5.00 29.5 31.283 1
15.000 -5.00 39.3 41.078 1
15.000 -5.00 49.2 50.874 1
15.000 -5.00 59.0 60.670 1
15.000 -5.00 68.8 70.466 1
15.000 -5.00 78.7 80.262 1
15.000 -5.00 88.5 90.058 1
15.000 -5.00 98.3 99.854 1
15.000 -5.00 108.2 109.650 1
