V alpha_deg Tr h feas
11.500 -9.00 59.0 9.777 0
11.500 -9.00 68.8 19.489 1
11.500 -9.00 78.7 29.201 1
11.500 -9.00 88.5 38.913 1
11.500 -9.00 98.3 48.626 1
11.500 -9.00 108.2 58.338 1
11.500 -9.00 118.0 68.050 1
11.500 -8.00 0.0 -45.275 0
11.500 -8.00 9.8 -35.538 0
11.500 -8.00 19.7 -25.800 0
11.500 -8.00 29.5 -16.063 0
11.500 -8.00 39.3 -6.325 0
11.500 -8.00 49.2 3.413 0
11.500 -8.00 59.0 13.150 0
11.500 -8.00 68.8 22.888 1
11.500 -8.00 78.7 32.626 1
11.500 -8.00 88.5 42.363 1
11.500 -8.00 98.3 52.101 1
11.500 -8.00 108.2 61.839 1
11.500 -8.00 118.0 71.576 1
11.500 -7.00 0.0 -42.054 0
11.500 -7.00 9.8 -32.294 0
11.500 -7.00 19.7 -22.534 0
11.500 -7.00 29.5 -12.774 0
11.500 -7.00 39.3 -3.014 0
11.500 -7.00 49.2 6.746 0
11.500 -7.00 59.0 16.506 1
11.500 -7.00 68.8 26.266 1
11.500 -7.00 78.7 36.027 1
11.500 -7.00 88.5 45.787 1
11.500 -7.00 98.3 55.547 1
11.500 -7.00 108.2 65.307 1
11.500 -7.00 118.0 75.067 1
11.500 -6.00 0.0 -38.832 0
11.500 -6.00 9.8 -29.053 0
11.500 -6.00 19.7 -19.273 0
11.500 -6.00 29.5 -9.494 0
11.500 -6.00 39.3 0.286 0
11.500 -6.00 49.2 10.065 0
11.500 -6.00 59.0 19.845 1
11.500 -6.00 68.8 29.624 1
11.500 -6.00 78.7 39.404 1
11.500 -6.00 88.5 49.183 1
11.500 -6.00 98.3 58.962 1
11.500 -6.00 108.2 68.742 1
11.500 -6.00 118.0 78.521 1
11.500 -5.00 0.0 -35.611 0
11.500 -5.00 9.8 -25.815 0
11.500 -5.00 19.7 -16.019 0
11.500 -5.00 29.5 -6.223 0
11.500 -5.00 39.3 3.573 0
11.500 -5.00 49.2 13.369 1
11.500 -5.00 59.0 23.165 1
11.500 -5.00 68.8 32.961 1
11.500 -5.00 78.7 42.757 1
11.500 -5.00 88.5 52.553 1
11.500 -5.00 98.3 62.349 1
11.500 -5.00 108.2 72.144 1
11.500 -5.00 118.0 81.940 1
11.500 -4.00 0.0 -32.389 0
11.500 -4.00 9.8 -22.580 0
11.500 -4.00 19.7 -12.770 0
11.500 -4.00 29.5 -2.961 0
11.500 -4.00 39.3 6.849 0
11.500 -4.00 49.2 16.658 1
11.500 -4.00 59.0 26.467 1
11.500 -4.00 68.8 36.277 1
11.500 -4.00 78.7 46.086 1
11.500 -4.00 88.5 55.895 1
11.500 -4.00 98.3 65.705 1
11.500 -4.00 108.2 75.514 1
11.500 -4.00 118.0 85.324 1
11.500 -3.00 0.0 -29.167 0
11.500 -3.00 9.8 -19.347 0
11.500 -3.00 19.7 -9.528 0
11.500 -3.00 29.5 0.292 0
11.500 -3.00 39.3 10.112 0
11.500 -3.00 49.2 19.932 1
11.500 -3.00 59.0 29.752 1
11.500 -3.00 68.8 39.572 1
11.500 -3.00 78.7 49.392 1
11.500 -3.00 88.5 59.211 1
11.500 -3.00 98.3 69.031 1
11.500 -3.00 108.2 78.851 1
11.500 -3.00 118.0 88.671 1
11.500 -2.00 0.0 -25.946 0
11.500 -2.00 9.8 -16.118 0
11.500 -2.00 19.7 -6.291 0
11.500 -2.00 29.5 3.536 0
11.500 -2.00 39.3 13.364 1
11.500 -2.00 49.2 23.191 1
11.500 -2.00 59.0 33.018 1
11.500 -2.00 68.8 42.846 1
11.500 -2.00 78.7 52.673 1
11.500 -2.00 88.5 62.500 1
11.500 -2.00 98.3 72.328 1
11.500 -2.00 108.2 82.155 1
11.500 -2.00 118.0 91.982 1
11.500 -1.00 0.0 -22.724 0
11.500 -1.00 9.8 -12.892 0
11.500 -1.00 19.7 -3.060 0
11.500 -1.00 29.5 6.771 0
11.500 -1.00 39.3 16.603 1
11.500 -1.00 49.2 26.435 1
11.500 -1.00 59.0 36.267 1
11.500 -1.00 68.8 46.099 1
11.500 -1.00 78.7 55.931 1
11.500 -1.00 88.5 65.762 1
11.500 -1.00 98.3 75.594 1
11.500 -1.00 108.2 85.426 1
11.500 -1.00 118.0 95.258 1
11.500 0.00 0.0 -19.502 0
11.500 0.00 9.8 -9.669 0
11.500 0.00 19.7 0.164 0
11.500 0.00 29.5 9.998 0
11.500 0.00 39.3 19.831 1
11.500 0.00 49.2 29.664 1
11.500 0.00 59.0 39.498 1
11.500 0.00 68.8 49.331 1
11.500 0.00 78.7 59.164 1
11.500 0.00 88.5 68.998 1
11.500 0.00 98.3 78.831 1
11.500 0.00 108.2 88.664 1
11.500 0.00 118.0 98.498 1
11.500 1.00 0.0 -17.570 0
11.500 1.00 9.8 -7.738 0
11.500 1.00 19.7 2.094 0
11.500 1.00 29.5 11.926 1
11.500 1.00 39.3 21.758 1
11.500 1.00 49.2 31.590 1
11.500 1.00 59.0 41.421 1
11.500 1.00 68.8 51.253 1
11.500 1.00 78.7 61.085 1
11.500 1.00 88.5 70.917 1
11.500 1.00 98.3 80.749 1
11.500 1.00 108.2 90.581 1
11.500 1.00 118.0 100.413 1
11.500 2.00 0.0 -15.637 0
11.500 2.00 9.8 -5.809 0
11.500 2.00 19.7 4.018 0
11.500 2.00 29.5 13.845 1
11.500 2.00 39.3 23.673 1
11.500 2.00 49.2 33.500 1
11.500 2.00 59.0 43.328 1
11.500 2.00 68.8 53.155 1
11.500 2.00 78.7 62.982 1
11.500 2.00 88.5 72.810 1
11.500 2.00 98.3 82.637 1
11.500 2.00 108.2 92.464 1
11.500 2.00 118.0 102.292 1
11.500 3.00 0.0 -13.704 0
11.500 3.00 9.8 -3.884 0
11.500 3.00 19.7 5.936 0
11.500 3.00 29.5 15.756 1
11.500 3.00 39.3 25.576 1
11.500 3.00 49.2 35.396 1
11.500 3.00 59.0 45.216 1
11.500 3.00 68.8 55.035 1
11.500 3.00 78.7 64.855 1
11.500 3.00 88.5 74.675 1
11.500 3.00 98.3 84.495 1
11.500 3.00 108.2 94.315 1
11.500 3.00 118.0 104.135 1
11.500 4.00 0.0 -11.771 0
11.500 4.00 9.8 -1.961 0
11.500 4.00 19.7 7.848 0
11.500 4.00 29.5 17.658 0
11.500 4.00 39.3 27.467 1
11.500 4.00 49.2 37.276 1
11.500 4.00 59.0 47.086 1
11.500 4.00 68.8 56.895 1
11.500 4.00 78.7 66.704 1
11.500 4.00 88.5 76.514 1
11.500 4.00 98.3 86.323 1
11.500 4.00 108.2 96.133 1
11.500 4.00 118.0 105.942 1
11.500 5.00 0.0 -9.838 0
11.500 5.00 9.8 -0.042 0
11.500 5.00 19.7 9.754 0
11.500 5.00 29.5 19.550 0
11.500 5.00 39.3 29.346 1
11.500 5.00 49.2 39.142 1
11.500 5.00 59.0 48.938 1
11.500 5.00 68.8 58.734 1
11.500 5.00 78.7 68.530 1
11.500 5.00 88.5 78.326 1
11.500 5.00 98.3 88.122 1
11.500 5.00 108.2 97.917 1
11.500 5.00 118.0 107.713 1
12.000 -10.00 0.0 -50.387 0
12.000 -10.00 9.8 -40.703 0
12.000 -10.00 19.7 -31.019 0
12.000 -10.00 29.5 -21.335 0
12.000 -10.00 39.3 -11.651 0
12.000 -10.00 49.2 -1.967 0
12.000 -10.00 59.0 7.717 0
12.000 -10.00 68.8 17.401 0
12.000 -10.00 78.7 27.085 1
12.000 -10.00 88.5 36.769 1
12.000 -10.00 98.3 46.453 1
12.000 -10.00 108.2 56.136 1
12.000 -10.00 118.0 65.820 1
12.000 -9.00 0.0 -46.879 0
12.000 -9.00 9.8 -37.167 0
12.000 -9.00 19.7 -27.454 0
12.000 -9.00 29.5 -17.742 0
12.000 -9.00 39.3 -8.030 0
12.000 -9.00 49.2 1.682 0
12.000 -9.00 59.0 11.395 0
12.000 -9.00 68.8 21.107 1
12.000 -9.00 78.7 30.819 1
12.000 -9.00 88.5 40.531 1
12.000 -9.00 98.3 50.244 1
12.000 -9.00 108.2 59.956 1
12.000 -9.00 118.0 69.668 1
12.000 -8.00 0.0 -43.371 0
12.000 -8.00 9.8 -33.634 0
12.000 -8.00 19.7 -23.896 0
12.000 -8.00 29.5 -14.158 0
12.000 -8.00 39.3 -4.421 0
12.000 -8.00 49.2 5.317 0
12.000 -8.00 59.0 15.055 0
12.000 -8.00 68.8 24.792 1
12.000 -8.00 78.7 34.530 1
12.000 -8.00 88.5 44.268 1
12.000 -8.00 98.3 54.005 1
12.000 -8.00 108.2 63.743 1
12.000 -8.00 118.0 73.480 1
12.000 -7.00 0.0 -39.863 0
12.000 -7.00 9.8 -30.103 0
12.000 -7.00 19.7 -20.343 0
12.000 -7.00 29.5 -10.583 0
12.000 -7.00 39.3 -0.823 0
12.000 -7.00 49.2 8.937 0
12.000 -7.00 59.0 18.697 1
12.000 -7.00 68.8 28.457 1
12.000 -7.00 78.7 38.217 1
12.000 -7.00 88.5 47.977 1
12.000 -7.00 98.3 57.737 1
12.000 -7.00 108.2 67.497 1
12.000 -7.00 118.0 77.257 1
12.000 -6.00 0.0 -36.355 0
12.000 -6.00 9.8 -26.576 0
12.000 -6.00 19.7 -16.797 0
12.000 -6.00 29.5 -7.017 0
12.000 -6.00 39.3 2.762 0
12.000 -6.00 49.2 12.542 0
12.000 -6.00 59.0 22.321 1
12.000 -6.00 68.8 32.101 1
12.000 -6.00 78.7 41.880 1
12.000 -6.00 88.5 51.660 1
12.000 -6.00 98.3 61.439 1
12.000 -6.00 108.2 71.219 1
12.000 -6.00 118.0 80.998 1
12.000 -5.00 0.0 -32.848 0
12.000 -5.00 9.8 -23.052 0
12.000 -5.00 19.7 -13.256 0
12.000 -5.00 29.5 -3.460 0
12.000 -5.00 39.3 6.336 0
12.000 -5.00 49.2 16.132 1
12.000 -5.00 59.0 25.928 1
12.000 -5.00 68.8 35.724 1
12.000 -5.00 78.7 45.520 1
12.000 -5.00 88.5 55.316 1
12.000 -5.00 98.3 65.111 1
12.000 -5.00 108.2 74.907 1
12.000 -5.00 118.0 84.703 1
12.000 -4.00 0.0 -29.340 0
12.000 -4.00 9.8 -19.530 0
12.000 -4.00 19.7 -9.721 0
12.000 -4.00 29.5 0.088 0
12.000 -4.00 39.3 9.898 0
12.000 -4.00 49.2 19.707 1
12.000 -4.00 59.0 29.516 1
12.000 -4.00 68.8 39.326 1
12.000 -4.00 78.7 49.135 1
12.000 -4.00 88.5 58.945 1
12.000 -4.00 98.3 68.754 1
12.000 -4.00 108.2 78.563 1
12.000 -4.00 118.0 88.373 1
12.000 -3.00 0.0 -25.832 0
12.000 -3.00 9.8 -16.012 0
12.000 -3.00 19.7 -6.192 0
12.000 -3.00 29.5 3.628 0
12.000 -3.00 39.3 13.447 1
12.000 -3.00 49.2 23.267 1
12.000 -3.00 59.0 33.087 1
12.000 -3.00 68.8 42.907 1
12.000 -3.00 78.7 52.727 1
12.000 -3.00 88.5 62.547 1
12.000 -3.00 98.3 72.367 1
12.000 -3.00 108.2 82.186 1
12.000 -3.00 118.0 92.006 1
12.000 -2.00 0.0 -22.324 0
12.000 -2.00 9.8 -12.497 0
12.000 -2.00 19.7 -2.669 0
12.000 -2.00 29.5 7.158 0
12.000 -2.00 39.3 16.985 1
12.000 -2.00 49.2 26.813 1
12.000 -2.00 59.0 36.640 1
12.000 -2.00 68.8 46.467 1
12.000 -2.00 78.7 56.295 1
12.000 -2.00 88.5 66.122 1
12.000 -2.00 98.3 75.949 1
12.000 -2.00 108.2 85.777 1
12.000 -2.00 118.0 95.604 1
12.000 -1.00 0.0 -18.816 0
12.000 -1.00 9.8 -8.984 0
12.000 -1.00 19.7 0.847 0
12.000 -1.00 29.5 10.679 0
12.000 -1.00 39.3 20.511 1
12.000 -1.00 49.2 30.343 1
12.000 -1.00 59.0 40.175 1
12.000 -1.00 68.8 50.007 1
12.000 -1.00 78.7 59.838 1
12.000 -1.00 88.5 69.670 1
12.000 -1.00 98.3 79.502 1
12.000 -1.00 108.2 89.334 1
12.000 -1.00 118.0 99.166 1
12.000 0.00 0.0 -15.308 0
12.000 0.00 9.8 -5.475 0
12.000 0.00 19.7 4.358 0
12.000 0.00 29.5 14.192 1
12.000 0.00 39.3 24.025 1
12.000 0.00 49.2 33.858 1
12.000 0.00 59.0 43.692 1
12.000 0.00 68.8 53.525 1
12.000 0.00 78.7 63.358 1
12.000 0.00 88.5 73.192 1
12.000 0.00 98.3 83.025 1
12.000 0.00 108.2 92.858 1
12.000 0.00 118.0 102.692 1
12.000 1.00 0.0 -13.204 0
12.000 1.00 9.8 -3.372 0
12.000 1.00 19.7 6.460 0
12.000 1.00 29.5 16.292 1
12.000 1.00 39.3 26.124 1
12.000 1.00 49.2 35.955 1
12.000 1.00 59.0 45.787 1
12.000 1.00 68.8 55.619 1
12.000 1.00 78.7 65.451 1
12.000 1.00 88.5 75.283 1
12.000 1.00 98.3 85.115 1
12.000 1.00 108.2 94.946 1
12.000 1.00 118.0 104.778 1
12.000 2.00 0.0 -11.099 0
12.000 2.00 9.8 -1.272 0
12.000 2.00 19.7 8.556 1
12.000 2.00 29.5 18.383 1
12.000 2.00 39.3 28.210 1
12.000 2.00 49.2 38.038 1
12.000 2.00 59.0 47.865 1
12.000 2.00 68.8 57.692 1
12.000 2.00 78.7 67.520 1
12.000 2.00 88.5 77.347 1
12.000 2.00 98.3 87.174 1
12.000 2.00 108.2 97.002 1
12.000 2.00 118.0 106.829 1
12.000 3.00 0.0 -8.994 0
12.000 3.00 9.8 0.826 0
12.000 3.00 19.7 10.645 1
12.000 3.00 29.5 20.465 1
12.000 3.00 39.3 30.285 1
12.000 3.00 49.2 40.105 1
12.000 3.00 59.0 49.925 1
12.000 3.00 68.8 59.745 1
12.000 3.00 78.7 69.565 1
12.000 3.00 88.5 79.384 1
12.000 3.00 98.3 89.204 1
12.000 3.00 108.2 99.024 1
12.000 3.00 118.0 108.844 1
12.000 4.00 0.0 -6.890 0
12.000 4.00 9.8 2.920 0
12.000 4.00 19.7 12.729 0
12.000 4.00 29.5 22.539 1
12.000 4.00 39.3 32.348 1
12.000 4.00 49.2 42.157 1
12.000 4.00 59.0 51.967 1
12.000 4.00 68.8 61.776 1
12.000 4.00 78.7 71.585 1
12.000 4.00 88.5 81.395 1
12.000 4.00 98.3 91.204 1
12.000 4.00 108.2 101.014 1
12.000 4.00 118.0 110.823 1
12.000 5.00 0.0 -4.785 0
12.000 5.00 9.8 5.011 0
12.000 5.00 19.7 14.807 0
12.000 5.00 29.5 24.603 0
12.000 5.00 39.3 34.399 1
12.000 5.00 49.2 44.195 1
12.000 5.00 59.0 53.991 1
12.000 5.00 68.8 63.787 1
12.000 5.00 78.7 73.582 1
12.000 5.00 88.5 83.378 1
12.000 5.00 98.3 93.174 1
12.000 5.00 108.2 102.970 1
12.000 5.00 118.0 112.766 1
12.500 -10.00 0.0 -48.998 0
12.500 -10.00 9.8 -39.315 0
12.500 -10.00 19.7 -29.631 0
12.500 -10.00 29.5 -19.947 0
12.500 -10.00 39.3 -10.263 0
12.500 -10.00 49.2 -0.579 0
12.500 -10.00 59.0 9.105 0
12.500 -10.00 68.8 18.789 0
12.500 -10.00 78.7 28.473 1
12.500 -10.00 88.5 38.157 1
12.500 -10.00 98.3 47.841 1
12.500 -10.00 108.2 57.525 1
12.500 -10.00 118.0 67.209 1
12.500 -9.00 0.0 -45.192 0
12.500 -9.00 9.8 -35.480 0
12.500 -9.00 19.7 -25.768 0
12.500 -9.00 29.5 -16.055 0
12.500 -9.00 39.3 -6.343 0
12.500 -9.00 49.2 3.369 0
12.500 -9.00 59.0 13.081 0
12.500 -9.00 68.8 22.794 1
12.500 -9.00 78.7 32.506 1
12.500 -9.00 88.5 42.218 1
12.500 -9.00 98.3 51.930 1
12.500 -9.00 108.2 61.643 1
12.500 -9.00 118.0 71.355 1
12.500 -8.00 0.0 -41.386 0
12.500 -8.00 9.8 -31.648 0
12.500 -8.00 19.7 -21.911 0
12.500 -8.00 29.5 -12.173 0
12.500 -8.00 39.3 -2.435 0
12.500 -8.00 49.2 7.302 0
12.500 -8.00 59.0 17.040 0
12.500 -8.00 68.8 26.778 1
12.500 -8.00 78.7 36.515 1
12.500 -8.00 88.5 46.253 1
12.500 -8.00 98.3 55.990 1
12.500 -8.00 108.2 65.728 1
12.500 -8.00 118.0 75.466 1
12.500 -7.00 0.0 -37.580 0
12.500 -7.00 9.8 -27.820 0
12.500 -7.00 19.7 -18.060 0
12.500 -7.00 29.5 -8.300 0
12.500 -7.00 39.3 1.460 0
12.500 -7.00 49.2 11.221 0
12.500 -7.00 59.0 20.981 1
12.500 -7.00 68.8 30.741 1
12.500 -7.00 78.7 40.501 1
12.500 -7.00 88.5 50.261 1
12.500 -7.00 98.3 60.021 1
12.500 -7.00 108.2 69.781 1
12.500 -7.00 118.0 79.541 1
12.500 -6.00 0.0 -33.773 0
12.500 -6.00 9.8 -23.994 0
12.500 -6.00 19.7 -14.214 0
12.500 -6.00 29.5 -4.435 0
12.500 -6.00 39.3 5.344 0
12.500 -6.00 49.2 15.124 0
12.500 -6.00 59.0 24.903 1
12.500 -6.00 68.8 34.683 1
12.500 -6.00 78.7 44.462 1
12.500 -6.00 88.5 54.242 1
12.500 -6.00 98.3 64.021 1
12.500 -6.00 108.2 73.801 1
12.500 -6.00 118.0 83.580 1
12.500 -5.00 0.0 -29.967 0
12.500 -5.00 9.8 -20.171 0
12.500 -5.00 19.7 -10.375 0
12.500 -5.00 29.5 -0.579 0
12.500 -5.00 39.3 9.216 0
12.500 -5.00 49.2 19.012 1
12.500 -5.00 59.0 28.808 1
12.500 -5.00 68.8 38.604 1
12.500 -5.00 78.7 48.400 1
12.500 -5.00 88.5 58.196 1
12.500 -5.00 98.3 67.992 1
12.500 -5.00 108.2 77.788 1
12.500 -5.00 118.0 87.584 1
12.500 -4.00 0.0 -26.161 0
12.500 -4.00 9.8 -16.352 0
12.500 -4.00 19.7 -6.542 0
12.500 -4.00 29.5 3.267 0
12.500 -4.00 39.3 13.077 0
12.500 -4.00 49.2 22.886 1
12.500 -4.00 59.0 32.695 1
12.500 -4.00 68.8 42.505 1
12.500 -4.00 78.7 52.314 1
12.500 -4.00 88.5 62.124 1
12.500 -4.00 98.3 71.933 1
12.500 -4.00 108.2 81.742 1
12.500 -4.00 118.0 91.552 1
12.500 -3.00 0.0 -22.355 0
12.500 -3.00 9.8 -12.535 0
12.500 -3.00 19.7 -2.715 0
12.500 -3.00 29.5 7.105 0
12.500 -3.00 39.3 16.925 1
12.500 -3.00 49.2 26.745 1
12.500 -3.00 59.0 36.564 1
12.500 -3.00 68.8 46.384 1
12.500 -3.00 78.7 56.204 1
12.500 -3.00 88.5 66.024 1
12.500 -3.00 98.3 75.844 1
12.500 -3.00 108.2 85.664 1
12.500 -3.00 118.0 95.484 1
12.500 -2.00 0.0 -18.548 0
12.500 -2.00 9.8 -8.721 0
12.500 -2.00 19.7 1.106 0
12.500 -2.00 29.5 10.934 0
12.500 -2.00 39.3 20.761 1
12.500 -2.00 49.2 30.588 1
12.500 -2.00 59.0 40.416 1
12.500 -2.00 68.8 50.243 1
12.500 -2.00 78.7 60.070 1
12.500 -2.00 88.5 69.898 1
12.500 -2.00 98.3 79.725 1
12.500 -2.00 108.2 89.552 1
12.500 -2.00 118.0 99.380 1
12.500 -1.00 0.0 -14.742 0
12.500 -1.00 9.8 -4.910 0
12.500 -1.00 19.7 4.922 0
12.500 -1.00 29.5 14.753 1
12.500 -1.00 39.3 24.585 1
12.500 -1.00 49.2 34.417 1
12.500 -1.00 59.0 44.249 1
12.500 -1.00 68.8 54.081 1
12.500 -1.00 78.7 63.913 1
12.500 -1.00 88.5 73.744 1
12.500 -1.00 98.3 83.576 1
12.500 -1.00 108.2 93.408 1
12.500 -1.00 118.0 103.240 1
12.500 0.00 0.0 -10.936 0
12.500 0.00 9.8 -1.103 0
12.500 0.00 19.7 8.731 0
12.500 0.00 29.5 18.564 1
12.500 0.00 39.3 28.397 1
12.500 0.00 49.2 38.231 1
12.500 0.00 59.0 48.064 1
12.500 0.00 68.8 57.897 1
12.500 0.00 78.7 67.731 1
12.500 0.00 88.5 77.564 1
12.500 0.00 98.3 87.397 1
12.500 0.00 108.2 97.231 1
12.500 0.00 118.0 107.064 1
12.500 1.00 0.0 -8.652 0
12.500 1.00 9.8 1.180 0
12.500 1.00 19.7 11.012 1
12.500 1.00 29.5 20.843 1
12.500 1.00 39.3 30.675 1
12.500 1.00 49.2 40.507 1
12.500 1.00 59.0 50.339 1
12.500 1.00 68.8 60.171 1
12.500 1.00 78.7 70.003 1
12.500 1.00 88.5 79.834 1
12.500 1.00 98.3 89.666 1
12.500 1.00 108.2 99.498 1
12.500 1.00 118.0 109.330 1
12.500 2.00 0.0 -6.368 0
12.500 2.00 9.8 3.459 0
12.500 2.00 19.7 13.286 1
12.500 2.00 29.5 23.114 1
12.500 2.00 39.3 32.941 1
12.500 2.00 49.2 42.768 1
12.500 2.00 59.0 52.596 1
12.500 2.00 68.8 62.423 1
12.500 2.00 78.7 72.250 1
12.500 2.00 88.5 82.078 1
12.500 2.00 98.3 91.905 1
12.500 2.00 108.2 101.732 1
12.500 2.00 118.0 111.560 1
12.500 3.00 0.0 -4.085 0
12.500 3.00 9.8 5.735 0
12.500 3.00 19.7 15.555 1
12.500 3.00 29.5 25.375 1
12.500 3.00 39.3 35.195 1
12.500 3.00 49.2 45.015 1
12.500 3.00 59.0 54.835 1
12.500 3.00 68.8 64.654 1
12.500 3.00 78.7 74.474 1
12.500 3.00 88.5 84.294 1
12.500 3.00 98.3 94.114 1
12.500 3.00 108.2 103.934 1
12.500 3.00 118.0 113.754 1
12.500 4.00 0.0 -1.801 0
12.500 4.00 9.8 8.009 0
12.500 4.00 19.7 17.818 0
12.500 4.00 29.5 27.627 1
12.500 4.00 39.3 37.437 1
12.500 4.00 49.2 47.246 1
12.500 4.00 59.0 57.055 1
12.500 4.00 68.8 66.865 1
12.500 4.00 78.7 76.674 1
12.500 4.00 88.5 86.484 1
12.500 4.00 98.3 96.293 1
12.500 4.00 108.2 106.102 1
12.500 4.00 118.0 115.912 1
12.500 5.00 0.0 0.483 0
12.500 5.00 9.8 10.279 0
12.500 5.00 19.7 20.075 0
12.500 5.00 29.5 29.871 0
12.500 5.00 39.3 39.667 1
12.500 5.00 49.2 49.462 1
12.500 5.00 59.0 59.258 1
12.500 5.00 68.8 69.054 1
12.500 5.00 78.7 78.850 1
12.500 5.00 88.5 88.646 1
12.500 5.00 98.3 98.442 1
12.500 5.00 108.2 108.238 1
12.500 5.00 118.0 118.034 1
13.000 -10.00 0.0 -47.553 0
13.000 -10.00 9.8 -37.869 0
13.000 -10.00 19.7 -28.185 0
13.000 -10.00 29.5 -18.502 0
13.000 -10.00 39.3 -8.818 0
13.000 -10.00 49.2 0.866 0
13.000 -10.00 59.0 10.550 0
13.000 -10.00 68.8 20.234 0
13.000 -10.00 78.7 29.918 1
13.000 -10.00 88.5 39.602 1
13.000 -10.00 98.3 49.286 1
13.000 -10.00 108.2 58.970 1
13.000 -10.00 118.0 68.654 1
13.000 -9.00 0.0 -43.437 0
13.000 -9.00 9.8 -33.724 0
13.000 -9.00 19.7 -24.012 0
13.000 -9.00 29.5 -14.300 0
13.000 -9.00 39.3 -4.587 0
13.000 -9.00 49.2 5.125 0
13.000 -9.00 59.0 14.837 0
13.000 -9.00 68.8 24.549 1
13.000 -9.00 78.7 34.262 1
13.000 -9.00 88.5 43.974 1
13.000 -9.00 98.3 53.686 1
13.000 -9.00 108.2 63.398 1
13.000 -9.00 118.0 73.111 1
13.000 -8.00 0.0 -39.320 0
13.000 -8.00 9.8 -29.582 0
13.000 -8.00 19.7 -19.844 0
13.000 -8.00 29.5 -10.107 0
13.000 -8.00 39.3 -0.369 0
13.000 -8.00 49.2 9.369 0
13.000 -8.00 59.0 19.106 1
13.000 -8.00 68.8 28.844 1
13.000 -8.00 78.7 38.581 1
13.000 -8.00 88.5 48.319 1
13.000 -8.00 98.3 58.057 1
13.000 -8.00 108.2 67.794 1
13.000 -8.00 118.0 77.532 1
13.000 -7.00 0.0 -35.203 0
13.000 -7.00 9.8 -25.443 0
13.000 -7.00 19.7 -15.683 0
13.000 -7.00 29.5 -5.923 0
13.000 -7.00 39.3 3.837 0
13.000 -7.00 49.2 13.597 0
13.000 -7.00 59.0 23.357 1
13.000 -7.00 68.8 33.117 1
13.000 -7.00 78.7 42.877 1
13.000 -7.00 88.5 52.638 1
13.000 -7.00 98.3 62.398 1
13.000 -7.00 108.2 72.158 1
13.000 -7.00 118.0 81.918 1
13.000 -6.00 0.0 -31.086 0
13.000 -6.00 9.8 -21.307 0
13.000 -6.00 19.7 -11.527 0
13.000 -6.00 29.5 -1.748 0
13.000 -6.00 39.3 8.032 0
13.000 -6.00 49.2 17.811 1
13.000 -6.00 59.0 27.591 1
13.000 -6.00 68.8 37.370 1
13.000 -6.00 78.7 47.150 1
13.000 -6.00 88.5 56.929 1
13.000 -6.00 98.3 66.709 1
13.000 -6.00 108.2 76.488 1
13.000 -6.00 118.0 86.268 1
13.000 -5.00 0.0 -26.969 0
13.000 -5.00 9.8 -17.173 0
13.000 -5.00 19.7 -7.377 0
13.000 -5.00 29.5 2.419 0
13.000 -5.00 39.3 12.215 0
13.000 -5.00 49.2 22.010 1
13.000 -5.00 59.0 31.806 1
13.000 -5.00 68.8 41.602 1
13.000 -5.00 78.7 51.398 1
13.000 -5.00 88.5 61.194 1
13.000 -5.00 98.3 70.990 1
13.000 -5.00 108.2 80.786 1
13.000 -5.00 118.0 90.582 1
13.000 -4.00 0.0 -22.852 0
13.000 -4.00 9.8 -13.043 0
13.000 -4.00 19.7 -3.234 0
13.000 -4.00 29.5 6.576 0
13.000 -4.00 39.3 16.385 1
13.000 -4.00 49.2 26.195 1
13.000 -4.00 59.0 36.004 1
13.000 -4.00 68.8 45.813 1
13.000 -4.00 78.7 55.623 1
13.000 -4.00 88.5 65.432 1
13.000 -4.00 98.3 75.242 1
13.000 -4.00 108.2 85.051 1
13.000 -4.00 118.0 94.860 1
13.000 -3.00 0.0 -18.735 0
13.000 -3.00 9.8 -8.916 0
13.000 -3.00 19.7 0.904 0
13.000 -3.00 29.5 10.724 0
13.000 -3.00 39.3 20.544 1
13.000 -3.00 49.2 30.364 1
13.000 -3.00 59.0 40.184 1
13.000 -3.00 68.8 50.004 1
13.000 -3.00 78.7 59.823 1
13.000 -3.00 88.5 69.643 1
13.000 -3.00 98.3 79.463 1
13.000 -3.00 108.2 89.283 1
13.000 -3.00 118.0 99.103 1
13.000 -2.00 0.0 -14.619 0
13.000 -2.00 9.8 -4.791 0
13.000 -2.00 19.7 5.036 0
13.000 -2.00 29.5 14.863 1
13.000 -2.00 39.3 24.691 1
13.000 -2.00 49.2 34.518 1
13.000 -2.00 59.0 44.345 1
13.000 -2.00 68.8 54.173 1
13.000 -2.00 78.7 64.000 1
13.000 -2.00 88.5 73.828 1
13.000 -2.00 98.3 83.655 1
13.000 -2.00 108.2 93.482 1
13.000 -2.00 118.0 103.310 1
13.000 -1.00 0.0 -10.502 0
13.000 -1.00 9.8 -0.670 0
13.000 -1.00 19.7 9.162 0
13.000 -1.00 29.5 18.994 1
13.000 -1.00 39.3 28.826 1
13.000 -1.00 49.2 38.657 1
13.000 -1.00 59.0 48.489 1
13.000 -1.00 68.8 58.321 1
13.000 -1.00 78.7 68.153 1
13.000 -1.00 88.5 77.985 1
13.000 -1.00 98.3 87.817 1
13.000 -1.00 108.2 97.648 1
13.000 -1.00 118.0 107.480 1
13.000 0.00 0.0 -6.385 0
13.000 0.00 9.8 3.448 0
13.000 0.00 19.7 13.282 0
13.000 0.00 29.5 23.115 1
